t,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14
1.3466666666112321,0.000012910172499926288,0.19851550483141062,0.000030563584233154095,0.02434213771076079,0.0000607172422182717,0.0002581855857152974,0.00010410538988439917,0.000038685232072198935,0.0000006260690244542684,0.00000031449964698848846,0.000031657330708704635,0.00000007116440646739948,0.000000000021338851642179442,0.000000000000001046022139082025,0.000013719189562431805,
1.348333333266703,0.00001296877406219707,0.1985128845985258,0.00003070464805579782,0.024341971646543822,0.000060676823018085107,0.0002583173648639981,0.00010415628520106148,0.00003867504102894478,0.0000006230539506259316,0.00000031530209170766896,0.00003137794487790157,0.00000007118941440879455,0.000000000021437624005675507,0.0000000000000010508639216091013,0.000013816140114240517,
1.3499999999221737,0.000013026680024476244,0.19851026391917273,0.00003084406730333898,0.02434179900041024,0.00006063792566184801,0.0002584489906898926,0.00010420679114575042,0.00003866624853666314,0.0000006199552180051727,0.00000031606142479079204,0.00003110185726272118,0.00000007120531925803369,0.00000000002153525079056984,0.0000000000000010556495483223885,0.00001391187712558871,
1.351666666660978,0.000013083886088664953,0.1985076432396886,0.000030981830179867315,0.02434161973784747,0.00006060055608859874,0.00025858047300660004,0.00010425690155115994,0.00003865884826696718,0.0000006167769144709798,0.0000003167781568944824,0.00003082908525994969,0.0000000712123317224478,0.000000000021631723666433082,0.000000000000001060378610867504,0.000014006390192735081,
1.3533333333164488,0.000013140388524974166,0.19850502237303264,0.00003111792623914857,0.024341433829501432,0.000060564719209169736,0.0002587118214071477,0.00010430661051153597,0.000038652832930128436,0.0000006135230936161801,0.00000031745281948241473,0.000030559643669864164,0.00000007121066449342548,0.000000000021727035313272485,0.0000000000000010650507504212715,0.000014099669914692198,
1.3549999999719196,0.000013196184177287744,0.19850240113856849,0.00003125234638611868,0.024341241251211336,0.00006053041891923947,0.0002588430452998573,0.00010435591239627443,0.00003864819430919091,0.0000006101977679965565,0.00000031808596369402945,0.000030293544691096683,0.00000007120053187522748,0.00000000002182117935396019,0.0000000000000010696656543793821,0.000014191707900914193,
1.3566666666273903,0.000013251270385995072,0.19849977990410433,0.00003138508286210681,0.024341041983490578,0.00006049765813209465,0.0002589741538761419,0.00010440480184709583,0.00003864492329809803,0.0000006068049043295798,0.0000003186781588772779,0.00003003079805333298,0.00000007118214942358819,0.00000000002191415028379334,0.0000000000000010742230529034581,0.000014282496730436853,
1.358333333282861,0.000013305645020457868,0.19849715866964018,0.00003151612916848528,0.024340836012153453,0.00006046643880258754,0.0002591051561128834,0.0001044532737809859,0.000038643009938053685,0.0000006033484182661834,0.00000031922999132946675,0.000029771411082430273,0.0000000711557336006708,0.00000000002200594351777291,0.0000000000000010787227212386432,0.000014372029934161224,
1.3599999999383319,0.000013359306452287417,0.19849453743517603,0.00003164548003903442,0.024340623327309,0.00006043676195350687,0.0002592360607682883,0.00010450132339042388,0.00003864244345432705,0.0000005998321696780716,0.00000031974206302932777,0.000029515388779836674,0.00000007112150144352192,0.00000000002209655533122059,0.0000000000000010831644768026651,0.00001446030197166271,
1.3616666665938026,0.000013412253536394385,0.19849191620071188,0.0000317731314039956,0.02434040392352969,0.000060408627702473544,0.0002593668763796955,0.00010454894614422325,0.00003864321229302119,0.0000005962599582991595,0.00000032021499039800403,0.00002926273390244368,0.00000007107967024670956,0.000000000022185982834730222,0.0000000000000010875481779579655,0.000014547308207347312,
1.363333333332607,0.000013464485607904576,0.19848929456699868,0.00003189908034671266,0.02434017779990599,0.00006038203528795272,0.0002594976112643601,0.0001045961377891454,0.000038645304157867966,0.0000005926355195332825,0.0000003206494031107372,0.000029013447030247642,0.00000007103045725652488,0.000000000022274223988713544,0.0000000000000010918737247247253,0.000014633044890375272,
1.3649999999880778,0.000013516002437202408,0.19848667277742346,0.00003202332505762036,0.024339944959668368,0.0000603569831020641,0.00025962827349806304,0.00010464289433977894,0.000038648706046179204,0.0000005889625215137134,0.0000003210459428339974,0.000028767526696029354,0.00000007097407939224572,0.000000000022361277455006116,0.0000000000000010961410515066467,0.000014717509112787918,
1.3666666666435485,0.000013566804219366393,0.19848405098784824,0.00003214586484258765,0.024339705410054868,0.000060333468710603736,0.00025975887094041453,0.00010468921209704049,0.00003865340428568085,0.0000005852445606819607,0.0000003214052622090617,0.00002852496939049861,0.00000007091075295651982,0.00000000002244714268361842,0.0000000000000011003501313434575,0.00001480069880986375,
1.3683333332990193,0.000013616891576542237,0.19848142919827302,0.0000322667000292922,0.02433945916190305,0.00006031148888645123,0.0002598894112110049,0.00010473508763517094,0.00003865938456999845,0.0000005814851595025484,0.0000003217280236489254,0.00002828576969174273,0.00000007084069338405368,0.000000000022531819855564403,0.0000000000000011045009731083888,0.0000148826127175353,
1.36999999995449,0.000013666265532984214,0.1984788074086978,0.00003238583194582271,0.024339206230157583,0.00006029103963631538,0.0002600199017056415,0.00010478051780283991,0.000038666631994183615,0.0000005776877635914569,0.00000032201489827960684,0.000028049920331551086,0.00000007076411499239794,0.000000000022615309850492412,0.0000000000000011085936199214556,0.000014963250351026726,
1.3716666666099608,0.00001371492749796439,0.19847618561912259,0.00003250326288274062,0.024338946632982156,0.00006027211622889384,0.000260150349574781,0.00010482549972164078,0.00003867513108967764,0.0000005738557393314663,0.000000322266564891878,0.000027817412273607277,0.00000007068123074868535,0.000000000022697614220238905,0.000000000000001112628147853071,0.00001504261197901819,
1.3733333332654316,0.000013762879243794594,0.1984735640962068,0.000032618996060428716,0.024338680392094237,0.00006025471322300764,0.0002602807617332023,0.0001048700307848052,0.000038684865858774434,0.0000005699923717836979,0.0000003224837089261124,0.00002758823479083946,0.00000007059225204984731,0.00000000002277873513551565,0.0000000000000011166046633106735,0.00001512069859771265,
1.3749999999209024,0.000013810122888627346,0.19847094286174266,0.000032733035592136876,0.024338407532276295,0.00006023882449569458,0.00026041114486560134,0.0001049141086572034,0.00003869581980852622,0.0000005661008628846606,0.000000322667021490442,0.000027362375541845258,0.00000007049738851604313,0.000000000022858675418318926,0.0000000000000011205233046274116,0.000015197511904817272,
1.3766666666597065,0.000013856660920033063,0.19846832162714745,0.000032845386414847055,0.024338128081595738,0.00006022444326931589,0.0002605415054253157,0.00010495773126968857,0.00003870797598465187,0.0000005621843297210603,0.0000003228171984192055,0.000027139820635048528,0.00000007039684779188699,0.000000000022937438502081098,0.000000000000001124384240108793,0.000015273054277605465,
1.3783333333151773,0.000013902496126053128,0.1984657003926833,0.00003295605427374952,0.024337842070820053,0.00006021156214201735,0.0002606718496120337,0.00010500089680979536,0.000038721317001655154,0.0000005582458040479919,0.0000003229349393298857,0.000026920554747119802,0.00000007029083538587686,0.00000000002301502835176338,0.0000000000000011281876641156594,0.00001534732873199383,
1.379999999970648,0.000013947631606563097,0.19846307915821915,0.00003306504570646616,0.024337549533747935,0.000060200173110881376,0.0002608021833920677,0.00010504360373235983,0.00003873582507841777,0.0000005542882300987247,0.00000032302094678620596,0.000026704561129032996,0.00000007017955447159786,0.000000000023091449486019124,0.0000000000000011319337981506256,0.000015420338919530446,
1.381666666626119,0.000013992070750822043,0.198460457923755,0.000033172367982380285,0.024337250506586944,0.00006019026760200945,0.0002609325124774474,0.00010508585074747299,0.00003875148206703694,0.0000005503144645909936,0.00000032307592541758046,0.00002649182172215746,0.00000007006320575096026,0.000000000023166706934793564,0.0000000000000011356228887796327,0.00001549208908675892,
1.3833333332815898,0.000014035817225274948,0.19845783668929085,0.00003327802907250832,0.024336945028243243,0.00006018183649655849,0.0002610628424058536,0.00010512763681895899,0.00003876826948387545,0.0000005463272759830885,0.0000003231005811112995,0.000026282317217006372,0.00000006994198730439185,0.000000000023240806218336796,0.0000000000000011392552066031746,0.000015562584053807892,
1.3849999999370606,0.000014078874959204559,0.1984552154548267,0.000033382037614483814,0.024336633139790887,0.000060174870157159676,0.0002611931784837133,0.00010516896116155438,0.000038786168539257174,0.0000005423293441401275,0.00000032309562022876583,0.000026076027121675764,0.00000006981609445722169,0.000000000023313753322772308,0.0000000000000011428310450586758,0.000015631829189437365,
1.3866666665925313,0.000014121248122082131,0.19845259455246575,0.000033484402886817874,0.02433631488469168,0.00006016935845393033,0.0002613235257106968,0.00010520982323658884,0.00003880516016638131,0.000000538323260204082,0.00000032306174885377297,0.000025872929828713986,0.0000000696857196570393,0.000000000023385554643072075,0.0000000000000011463507176251542,0.00001569983038637513,
1.3883333333313355,0.000014162941120095877,0.19844997387298163,0.000033585134772068035,0.02433599030840998,0.000060165290789949734,0.0002614538888914801,0.00010525022275187085,0.000038825225050451394,0.0000005343115264545326,0.00000032299967206834364,0.000025673002670489036,0.00000006955105235479745,0.000000000023456217047981887,0.0000000000000011498145610058334,0.000015766594040264388,
1.3899999999868062,0.000014203958599675232,0.19844735319362855,0.00003368424367877665,0.024335659458480895,0.00006016265612697924,0.00026158427259687,0.00010529015964388996,0.000038846343651894824,0.0000005302965573528812,0.00000032291009327772124,0.000025476222022485206,0.0000000694122789301205,0.00000000002352574778777077,0.0000000000000011532229306060569,0.000015832127012678587,
1.391666666642277,0.000014244305407825038,0.19844473251427547,0.00003378174057872031,0.02433532238424967,0.00006016144300887028,0.00026171468118053745,0.00010532963408805314,0.000038868496238790614,0.0000005262806787427223,0.00000032279371353243566,0.00002528256330520143,0.00000006926958255856087,0.00000000002359415448028376,0.0000000000000011565761998496002,0.000015896436627536503,
1.3933333332977478,0.000014283986583894074,0.19844211183492239,0.0000338776369425233,0.02433497913661477,0.00006016163958657329,0.00026184511877560564,0.00010536864648605672,0.00003889166290852736,0.0000005222661292402729,0.00000032265123091517215,0.000025092001084455855,0.00000006912314315715511,0.00000000002366144509219332,0.0000000000000011598747592596225,0.000015959530634601672,
1.3949999999532186,0.000014323007350130953,0.19843949122201213,0.000033971944713451094,0.02433462976841245,0.000060163233641473274,0.0002619755892766519,0.00010540719746330779,0.00003891582361351806,0.0000005182550607137388,0.00000032248333993478546,0.00002490450911970182,0.00000006897313730234724,0.00000000002372762791284316,0.000000000000001163119015176501,0.000016021417190221935,
1.3966666666086893,0.000014361373080225222,0.1984368710977701,0.00003406467629717002,0.02433427433370908,0.000060166212608440435,0.00026210609637044994,0.00010544528786632841,0.00003894095818512423,0.0000005142495391567538,0.00000032229073095849847,0.00002472006042069125,0.00000006881973816651599,0.00000000002379271151206541,0.0000000000000011663093876900446,0.000016082104835068767,
1.39833333326416,0.00001439908934277498,0.1984342509735281,0.00003415584447784258,0.024333912888067664,0.00006017056359827849,0.00026223664352928786,0.00010548291875402641,0.00003896704635670067,0.0000005102515456532116,0.0000003220740896713085,0.000024538627302320024,0.00000006866311546139972,0.000000000023856704833720512,0.000000000000001169446315224785,0.00001614160247261711,
1.399999999919631,0.000014436161846247806,0.19843163084928608,0.00003424546243395058,0.02433354548841581,0.00006017627341950406,0.0002623672339993438,0.00010552009139190043,0.00003899406778579602,0.000000506262977465972,0.00000032183409656315335,0.000024360181437628546,0.0000000685034353896323,0.000000000023919617039217966,0.000000000000001172530246869422,0.000016199919348011227,
1.4016666666584352,0.000014472596432881814,0.19842901072491306,0.000034333543712477444,0.024333172192517214,0.00006018332860008307,0.00026249787083998654,0.0001055568072501519,0.000039022002076923764,0.000000502285649031156,0.00000032157142642949957,0.000024184693900462068,0.00000006834086059574811,0.00000000002398145754788753,0.0000000000000011755616443558063,0.000016257065030175472,
1.403333333313906,0.000014508399066077149,0.19842639060067105,0.00003442010217985967,0.024332793059762648,0.00006019171540665755,0.0002626285568727915,0.00010559306799101083,0.00003905082879645563,0.0000004983212940413567,0.00000032128674796601703,0.000024012135249971785,0.00000006817555016531027,0.000000000024042236002667338,0.0000000000000011785409803769829,0.00001631304938031899,
1.4049999999693767,0.000014543575816785984,0.1984237709375442,0.00003450515203728895,0.024332408150085062,0.00006020141986680081,0.00026275929473431296,0.00010562887547567993,0.00003908052750067111,0.0000004943715656268767,0.0000003209807232569292,0.00002384247552578056,0.0000000680076595494938,0.0000000000241019622249356,0.0000000000000011814687363730596,0.000016367882549427918,
1.4066666666248475,0.000014578132876923244,0.19842115136841326,0.00003458870774781211,0.024332017524385102,0.000060212427787205675,0.0002628900868569169,0.00010566423175122793,0.000039111077749119736,0.0000004904380386040868,0.00000032065400741912035,0.00002367568432931427,0.00000006783734057739528,0.000000000024160646319654156,0.0000000000000011843454076853023,0.00001642157494773774,
1.4083333332803183,0.00001461207654652662,0.19841853179928232,0.00003467078402229079,0.024331621244542415,0.000060224724772784775,0.000263020935477476,0.00010569913904280489,0.000039142459124016785,0.0000004865222107970037,0.0000003203072482076116,0.000023511730859172592,0.00000006766474143412568,0.000000000024218298532698112,0.0000000000000011871714965624911,0.000016474137229280482,
1.409999999935789,0.000014645413202323651,0.19841591223015137,0.00003475139581873679,0.024331219372989276,0.00006023829624500363,0.0002631518426403912,0.00010573359975070102,0.000039174651247478886,0.0000004826255046196021,0.0000003199410856578396,0.00002335058395379072,0.00000006749000665283769,0.000000000024274929271695908,0.0000000000000011899475131824897,0.000016525580273817927,
1.4116666665912598,0.000014678149299522465,0.19841329266102042,0.00003483055830960705,0.02433081197281714,0.00006025312745960071,0.00026328281019746813,0.00010576761644474591,0.00003920763379799251,0.0000004787492687114287,0.0000003195561517513447,0.00002319221213240278,0.00000006731327711233426,0.00000000002433054909464392,0.0000000000000011926739750941399,0.000016575915169432654,
1.4133333333300642,0.000014710291365615523,0.1984106730917585,0.000034908286863711305,0.0243303991077886,0.000060269203524506454,0.00026341383982468933,0.00010580119186025595,0.000039241386527788156,0.00000047489477942725587,0.00000031915307008406417,0.000023036583626624423,0.00000006713469003097163,0.00000000002438516869728763,0.0000000000000011953514065986905,0.00001662515319810385,
1.414999999985535,0.00001474184596856261,0.1984080540353636,0.00003498459702754194,0.02432998084217308,0.00006028650941310028,0.0002635449329960623,0.00010583432888751822,0.00003927588927097545,0.0000004710632433279842,0.0000003187324556592321,0.000022883666449132718,0.00000006695437901027341,0.000000000024438798836919995,0.0000000000000011979803350144233,0.000016673305809526747,
1.4166666666410057,0.000014772819759292982,0.19840543502134372,0.000035059504488244776,0.02432955724024217,0.000060305029984959326,0.00026367609102364187,0.00010586703057479719,0.000039311121967850584,0.00000046725579777800655,0.0000003182949144994206,0.000022733428383078855,0.00000006677247399383898,0.000000000024491450490380043,0.0000000000000012005612984216827,0.000016720384620174566,
1.4183333332964765,0.000014803219438525851,0.19840281600732385,0.00003513302505845328,0.024329128367244966,0.000060324749997901166,0.0002638073150455833,0.00010589930011286389,0.00003934706467161933,0.00000046347351349724894,0.0000003178410434812649,0.000022585837047754353,0.0000000665891013198392,0.000000000024543134670460162,0.0000000000000012030948366632327,0.00001676640138830426,
1.4199999999519473,0.000014833051737271233,0.19840019699330397,0.000035205174676026274,0.024328694288092107,0.00006034565412354664,0.000263938606029395,0.00010593114083339616,0.000039383697562757264,0.0000004597173961687568,0.00000031737143009091897,0.00002244085992376758,0.00000006640438373304516,0.000000000024593862472766936,0.0000000000000012055814936413564,0.000016811368001665106,
1.421666666607418,0.000014862323419040971,0.1983975779792841,0.000035275969377616586,0.024328255068482296,0.00006036772696149539,0.00026406996477381685,0.00010596255620345092,0.00003942100096105406,0.00000045598838825496615,0.0000003168866522191823,0.000022298464384543402,0.00000006621844040965696,0.000000000024643645062523415,0.0000000000000012080218166709093,0.000016855296463344624,
1.4233333332628888,0.000014891041273816113,0.1983949589652642,0.000035345425281548626,0.024327810773652047,0.00006039095305293768,0.0002642013919232056,0.00010599354981967269,0.000039458955336953596,0.000000452287370823969,0.00000031638727797601834,0.00002215861772635109,0.00000006603138698560747,0.0000000000246924936626083,0.0000000000000012104163558930039,0.000016898198878149304,
1.4249999999183596,0.00001491921211178572,0.19839233995124433,0.00003541355857193879,0.02432736146946627,0.00006041531689369423,0.0002643328879567946,0.00010602412540273643,0.00003949754132221684,0.00000044861516538110563,0.00000031587386552394877,0.000022021287196910457,0.00000006584333558827205,0.00000000002474041954246872,0.0000000000000012127656637315187,0.00001694008743950025,
1.4266666666571637,0.000014946842758708789,0.1983897209370935,0.00003548038548686777,0.0243269072216094,0.000060440802948025165,0.00026446445321493103,0.00010605428679320629,0.0000395367397219601,0.00000044497253551992124,0.00000031534696290303164,0.000021886440015926998,0.00000006565439486174113,0.000000000024787434009874912,0.0000000000000012150702944889167,0.000016980974418865678,
1.4283333333126345,0.000014973940043896615,0.19838710200517692,0.000035545922291439177,0.024326448095776783,0.00006046739565544134,0.00026459608786689787,0.00010608403794012516,0.00003957653151615364,0.00000044136018947828,0.0000003148071080060896,0.00002175404342780945,0.00000006546467004227023,0.000000000024833548381818932,0.0000000000000012173308029197107,0.000017020872145541828,
1.4299999999681055,0.00001500051078316516,0.19838448354626811,0.000035610185303909335,0.02432598415746222,0.000060495079449846166,0.00026472779195520777,0.00010611338290710237,0.000039616897880224796,0.00000043777878086745996,0.00000031425482830675027,0.00002162406468581886,0.00000006527426294179341,0.000000000024878773974078963,0.0000000000000012195477437189089,0.000017059793007211997,
1.4316666666235762,0.000015026561826294216,0.1983818650873593,0.00003567319081096608,0.02432551547225235,0.00006052383876539954,0.0002648595653764501,0.00010614232585700607,0.00003965782018544187,0.0000004342289112134206,0.0000003136906408667183,0.00002149647110242919,0.00000006508327202842629,0.000000000024923122189387,0.0000000000000012217216758439622,0.00001709774943078486,
1.433333333279047,0.000015052100005681639,0.1983792466284505,0.000035734955106519495,0.024325042105546108,0.00006055365804809436,0.00026499140789674325,0.00010617087104766108,0.000039699280008487385,0.00000043071113157068606,0.00000031311505222862927,0.00002137123006449967,0.00000006489179246180756,0.00000000002496660437692765,0.0000000000000012238531556274493,0.000017134753873846472,
1.4349999999345178,0.000015077132136582815,0.19837662816954169,0.00003579549447490158,0.024324564122519078,0.0000605845217657606,0.0002651233191419859,0.00010619902282825845,0.000039741259138537984,0.00000042722594430242115,0.000000312528558349782,0.000021248309054184023,0.00000006469991614006364,0.000000000025009231879810646,0.0000000000000012259427391041613,0.000017170818814430765,
1.4366666665899885,0.000015101665017749798,0.19837400971063288,0.00003585482517454846,0.024324081588079634,0.000060616414417531884,0.0002652552986193474,0.00010622678563397302,0.0000397837395838087,0.0000004237738048407762,0.0000003119316445503979,0.00002112767566864079,0.00000006450773174843448,0.00000000002505101602366078,0.0000000000000012279909814517844,0.000017205956741310788,
1.4383333333287927,0.000015125705428734036,0.19837139125159314,0.000035912963429912994,0.024323594566791167,0.00006064932054450949,0.0002653873457134409,0.0001062541639823692,0.00003982670357975136,0.00000042035512325477997,0.0000003113247854455765,0.000021009297632757787,0.00000006431532480018309,0.00000000002509196811098279,0.000000000000001229998436714668,0.00001724018014642182,
1.4399999999842634,0.000015149260121161137,0.19836877279268433,0.00003596992540979314,0.024323103123201538,0.00006068322473166729,0.00026551945967201224,0.00010628116246270661,0.000039870133585959056,0.0000004169702666458011,0.0000003107084450431132,0.000020893142840217344,0.0000000641227777268195,0.00000000002513209940594718,0.0000000000000012319656570580332,0.0000172735015092322,
1.4416666666397342,0.000015172335822200589,0.19836615433377552,0.00003602572723522614,0.024322607321389748,0.00006071811162583362,0.000265651639649632,0.00010630778573925198,0.00003991401230411372,0.00000041361955980868576,0.00000031008307655048075,0.000020779179334444774,0.00000006393016987705134,0.000000000025171421140005173,0.0000000000000012338931930432146,0.000017305933298604552,
1.443333333295205,0.000015194939226209787,0.19836353587486671,0.000036080384958796326,0.024322107224784957,0.00006075396593682199,0.00026578388467964737,0.0001063340385408213,0.00003995832267401513,0.0000004103032875755435,0.00000030944912249717795,0.00002066737534785654,0.00000006373757759275383,0.00000000002520994449736189,0.0000000000000012357815929155615,0.00001733748795790634,
1.4449999999506757,0.000015217076992629747,0.1983609174159579,0.00003613391455907198,0.024321602896867012,0.00006079077244631475,0.0002659161936913364,0.00010635992565739327,0.00004000304787983345,0.00000040702169627230406,0.0000003088070147179782,0.00002055769931036667,0.00000006354507428696813,0.00000000002524768061110338,0.000000000000001237631402414586,0.000017368177899147698,
1.4466666666061465,0.000015238755742864941,0.1983582989570491,0.00003618633193261709,0.02432109440029168,0.00006082851601470838,0.0002660485655094198,0.00010638545193538493,0.000040048171353868276,0.0000004037749953155196,0.0000003081571743776034,0.00002045011986293938,0.000000063352730470077,0.00000000002528464055760516,0.0000000000000012394431644998723,0.000017398015495781987,
1.4483333332616175,0.000015259982057358066,0.19835568049814029,0.000036237652886460084,0.02432058179767001,0.000060867181587580454,0.00026618099885928123,0.00010641062227297381,0.000040093676779804294,0.0000004005633587764502,0.0000003075000120062553,0.000020344605870243997,0.00000006316061381993827,0.000000000025320835351272816,0.000000000000001241217419093264,0.000017427013075873613,
1.4499999999170883,0.000015280762483105357,0.19835306168593986,0.000036287893120792505,0.024320065150821957,0.00006090675420175854,0.00026631349237459597,0.0001064354416146968,0.0000401395480956752,0.0000003973869269113872,0.0000003068359275454216,0.000020241126432439033,0.00000006296878923763675,0.0000000000253562759775573,0.0000000000000012429547046972568,0.000017455182915672634,
1.4516666666558924,0.000015301103519590196,0.19835044267178903,0.000036337068237352287,0.024319544521051582,0.000060947218993011785,0.00026644604459997426,0.00010645991494690133,0.00004018576949864999,0.00000039424580750088177,0.00000030616531037004003,0.000020139650891051165,0.00000006277731889609734,0.00000000002539097328950658,0.0000000000000012446555533240086,0.000017482537234921073,
1.4533333333113632,0.000015321011590015688,0.19834782365776915,0.00003638519374569037,0.02431901996938017,0.00006098856119340855,0.00026657865397921053,0.0001064840472936617,0.00004023232543798504,0.00000039114007793645497,0.00000030548853948758267,0.000020040148859449552,0.00000006258626233644804,0.000000000025424938069545845,0.0000000000000012463204935237727,0.00001750908818542812,
1.454999999966834,0.000015340493084866136,0.19834520464374927,0.00003643228503248501,0.024318491556109795,0.00006103076614846323,0.0002667113188886659,0.00010650784371737087,0.000040279200630714995,0.0000003880697857024884,0.0000003048059834103322,0.000019942590201788883,0.000000062395676469599,0.000000000025458181040689246,0.0000000000000012479500509344975,0.00001753484785396187,
1.4566666666223047,0.000015359554342038828,0.1983425856297294,0.00003647835736001545,0.02431795934120599,0.00006107381931373853,0.00026684403761179006,0.00010653130930924701,0.00004032638005392792,0.0000003850349503935304,0.0000003041180003713048,0.000019846945062050392,0.00000006220561567336597,0.00000000002549071283957209,0.000000000000001249544746959876,0.000017559828251639144,
1.4583333332777755,0.00001537820164465115,0.19833996661570952,0.000036523425864961116,0.024317423383941952,0.00006111770626122574,0.00026697680836494615,0.00010655444918660962,0.00004037384894824282,0.0000003820355649068023,0.00000030342493838068405,0.000019753183866885895,0.00000006201613184191237,0.000000000025522544015623265,0.0000000000000012511050987287745,0.00001758404131052165,
1.4599999999332463,0.00001539644121919508,0.19833734760168964,0.000036567505553847386,0.024316883742828678,0.00006116241268340452,0.0002671096292853557,0.00010657726848890943,0.00004042159281869229,0.00000037907159675552315,0.0000003027271353231697,0.000019661277332921775,0.0000000618272744447879,0.000000000025553685027882804,0.000000000000001252631618939234,0.00001760749887911205,
1.461666666588717,0.0000154142792339014,0.19833472858766976,0.00003661061129877835,0.024316340475989483,0.00006120792439701427,0.00026724249844764606,0.00010659977237394682,0.00004046959743531856,0.00000037614298934490337,0.0000003020249190620597,0.00001957119647341567,0.00000006163909058578265,0.000000000025584146242010412,0.000000000000001254124815711829,0.00001763021271814967,
1.4633333333275214,0.000015431721808134847,0.19833210922761813,0.000036652757825567586,0.02431579364096489,0.00006125422734886855,0.0002673754138583545,0.00010662196601441394,0.00004051784883591203,0.0000003732496630669879,0.0000003013186075143817,0.00001948291259993057,0.0000000614516250523602,0.00000000002561393796661498,0.0000000000000012555851943705243,0.00001765219449779761,
1.4649999999829921,0.00001544877499618782,0.19832948965848718,0.00003669395971314508,0.0243152432946841,0.0000613013076097052,0.0002675083734525891,0.00010664385458832358,0.00004056633331639617,0.00000037039151707875545,0.00000030060850890930245,0.000019396397345307534,0.00000006126492041158568,0.000000000025643070346128577,0.0000000000000012570132521914028,0.00001767345578968688,
1.466666666638463,0.000015465444766975808,0.19832687008935623,0.000036734231427105714,0.024314689493154993,0.00006134915139117977,0.00026764137512107775,0.00010666544328753328,0.00004061503744512333,0.00000036756842959839365,0.00000029989492169813687,0.000019311622642198978,0.0000000610790170120662,0.00000000002567155343672112,0.0000000000000012584094821239705,0.00001769400806987789,
1.4683333332939337,0.000015481737040442227,0.1983242505202253,0.00003677358726716883,0.024314132292190097,0.0000613977450392571,0.00026777441668814615,0.00010668673730712863,0.000040663948052825616,0.00000036478025961322634,0.0000002991781348227588,0.000019228560745178104,0.00000006089395307931258,0.000000000025699397206215167,0.0000000000000012597743727869797,0.00001771386271138371,
1.4699999999494044,0.000015497657673487197,0.19832163095109434,0.00003681204138056784,0.024313571746524498,0.00006144707503903247,0.00026790749592723006,0.00010670774184315835,0.00004071305223441218,0.00000036202684782459485,0.0000002984584278127531,0.000019147184230121902,0.00000006070976476369239,0.000000000025726611516382296,0.0000000000000012611084076006062,0.000017733030982389053,
1.4716666666048752,0.000015513212470334406,0.19831901098095756,0.00003684960774829138,0.024313007910650507,0.0000614971280168872,0.00026804061056733507,0.00010672846208790101,0.000040762337348084445,0.00000035930801770201764,0.00000029773607092210167,0.000019067465997584347,0.0000000605264861973207,0.000000000025753206165358352,0.0000000000000012624120668656274,0.000017751524043611216,
1.473333333260346,0.00001552840716034046,0.19831639085671554,0.00003688630020432288,0.024312440838250536,0.00006154789074243775,0.0002681737582878523,0.00010674890322644939,0.00004081179101430884,0.0000003566235765014038,0.00000029701132527031884,0.000018989379275680978,0.00000006034414955042621,0.000000000025779190765209467,0.000000000000001263685821761756,0.000017769352945875978,
1.47499999999915,0.000015543247387349575,0.19831377073234252,0.00003692213244600956,0.024311870581877473,0.00006159935013307973,0.0002683069367313624,0.00010676907043933475,0.00004086140111706831,0.0000003539733161164754,0.00000029628444295000285,0.000018912897618916426,0.00000006016278507800747,0.000000000025804574844809028,0.0000000000000012649301393906284,0.000017786528628478975,
1.4766666666546209,0.00001555773873956863,0.1983111506081005,0.000036957117991796155,0.024311297194396043,0.00006165149324519834,0.00026844014347619354,0.00010678896889289363,0.00004091115579252872,0.0000003513570145552788,0.00000029555566732030857,0.000018837994925458286,0.00000005998242121121569,0.000000000025829367828495745,0.0000000000000012661454817296329,0.000017803061913860647,
1.4783333333100919,0.000015571886755926077,0.19830853002683674,0.000036991270188059926,0.024310720727133795,0.00006170430729099634,0.0002685733760849993,0.00010680860374085707,0.00004096104344238853,0.00000034877443605864455,0.0000002948252329392968,0.00001876464541584512,0.00000005980308455736012,0.00000000002585357908043083,0.0000000000000012673323078062798,0.000017818963510967874,
1.4799999999655626,0.000015585696889546654,0.19830590934748366,0.00003702460223373105,0.024310141231077886,0.00006175777962938339,0.00026870663208896115,0.00010682798011783443,0.00004101105272218857,0.00000034622533251150727,0.00000029409336586324207,0.000018692823649648166,0.00000005962479999000429,0.00000000002587721775610023,0.0000000000000012684910664189009,0.00001783424401010484,
1.4816666666210334,0.000015599174512536042,0.19830328866813057,0.00003705712717651277,0.024309558756795,0.00006181189776969311,0.0002688399089682988,0.00010684710314189127,0.00004106117254192666,0.0000003437094441565095,0.0000002933602837657336,0.000018622504522693164,0.000000059447590692857015,0.00000000002590029293951263,0.000000000000001269622202862039,0.000017848913882130313,
1.4833333332765042,0.00001561232494663617,0.1983006677279683,0.000037088857881068546,0.024308973353542422,0.00006186664937252582,0.00026897320418746196,0.0001068659779086864,0.00004111139206412013,0.0000003412265004082869,0.0000002926261960953722,0.000018553663267660416,0.00000005927147821196687,0.000000000025922813634086716,0.000000000000001270726158479748,0.000017862983477266987,
